"Correlation id","Operation name","Status","Event category","Level","Time","Subscription","Event initiated by","Resource type","Resource group","Resource"
"df240358-9dba-4827-ac10-7f9ece30639a","List Storage Account Keys","Started","Administrative","Informational","2026-03-29T17:46:23.624Z","5b043fc5-954d-4e2c-b5e5-84d46ec836d0","github-actions-hub-spoke","Microsoft.Storage/storageAccounts","rg-terraform-state","/subscriptions/5b043fc5-954d-4e2c-b5e5-84d46ec836d0/resourceGroups/rg-terraform-state/providers/Microsoft.Storage/storageAccounts/tsterraformstate26032026"
"726f1946-e572-40f1-9415-064f2b9d03c9","List Storage Account Keys","Succeeded","Administrative","Informational","2026-03-29T17:46:16.368Z","5b043fc5-954d-4e2c-b5e5-84d46ec836d0","github-actions-hub-spoke","Microsoft.Storage/storageAccounts","rg-terraform-state","/subscriptions/5b043fc5-954d-4e2c-b5e5-84d46ec836d0/resourceGroups/rg-terraform-state/providers/Microsoft.Storage/storageAccounts/tsterraformstate26032026"
"726f1946-e572-40f1-9415-064f2b9d03c9","List Storage Account Keys","Started","Administrative","Informational","2026-03-29T17:46:16.290Z","5b043fc5-954d-4e2c-b5e5-84d46ec836d0","github-actions-hub-spoke","Microsoft.Storage/storageAccounts","rg-terraform-state","/subscriptions/5b043fc5-954d-4e2c-b5e5-84d46ec836d0/resourceGroups/rg-terraform-state/providers/Microsoft.Storage/storageAccounts/tsterraformstate26032026"
"edfed503-8c7a-408d-b7db-f88dd8b5aa39","List Storage Account Keys","Succeeded","Administrative","Informational","2026-03-29T17:46:11.005Z","5b043fc5-954d-4e2c-b5e5-84d46ec836d0","github-actions-hub-spoke","Microsoft.Storage/storageAccounts","rg-terraform-state","/subscriptions/5b043fc5-954d-4e2c-b5e5-84d46ec836d0/resourceGroups/rg-terraform-state/providers/Microsoft.Storage/storageAccounts/tsterraformstate26032026"
"edfed503-8c7a-408d-b7db-f88dd8b5aa39","List Storage Account Keys","Started","Administrative","Informational","2026-03-29T17:46:10.927Z","5b043fc5-954d-4e2c-b5e5-84d46ec836d0","github-actions-hub-spoke","Microsoft.Storage/storageAccounts","rg-terraform-state","/subscriptions/5b043fc5-954d-4e2c-b5e5-84d46ec836d0/resourceGroups/rg-terraform-state/providers/Microsoft.Storage/storageAccounts/tsterraformstate26032026"
"5b271f7d-1908-424d-8d35-3ba8d3d69f0e","List Storage Account Keys","Succeeded","Administrative","Informational","2026-03-29T17:46:10.254Z","5b043fc5-954d-4e2c-b5e5-84d46ec836d0","github-actions-hub-spoke","Microsoft.Storage/storageAccounts","rg-terraform-state","/subscriptions/5b043fc5-954d-4e2c-b5e5-84d46ec836d0/resourceGroups/rg-terraform-state/providers/Microsoft.Storage/storageAccounts/tsterraformstate26032026"
"5b271f7d-1908-424d-8d35-3ba8d3d69f0e","List Storage Account Keys","Started","Administrative","Informational","2026-03-29T17:46:10.160Z","5b043fc5-954d-4e2c-b5e5-84d46ec836d0","github-actions-hub-spoke","Microsoft.Storage/storageAccounts","rg-terraform-state","/subscriptions/5b043fc5-954d-4e2c-b5e5-84d46ec836d0/resourceGroups/rg-terraform-state/providers/Microsoft.Storage/storageAccounts/tsterraformstate26032026"
"ce91dc24-9ea1-6f1c-036d-5248692b3eef","Delete Firewall Policy","Succeeded","Administrative","Informational","2026-03-28T23:03:38.475Z","5b043fc5-954d-4e2c-b5e5-84d46ec836d0","github-actions-hub-spoke","Microsoft.Network/firewallPolicies","rg-layer2-avnm-dev","/subscriptions/5b043fc5-954d-4e2c-b5e5-84d46ec836d0/resourcegroups/rg-layer2-avnm-dev/providers/Microsoft.Network/firewallPolicies/fwpol-hub-dev"
"ce91dc24-9ea1-6f1c-036d-5248692b3eef","Network Manager Commit","Started","Administrative","Informational","2026-03-28T22:42:10.274Z","5b043fc5-954d-4e2c-b5e5-84d46ec836d0","github-actions-hub-spoke","Microsoft.Network/networkManagers","rg-layer2-avnm-dev","/subscriptions/5b043fc5-954d-4e2c-b5e5-84d46ec836d0/resourceGroups/rg-layer2-avnm-dev/providers/Microsoft.Network/networkManagers/avnm-hubspoke-dev"
"ce91dc24-9ea1-6f1c-036d-5248692b3eef","Delete resource diagnostic setting","Started","Administrative","Informational","2026-03-28T22:42:10.431Z","5b043fc5-954d-4e2c-b5e5-84d46ec836d0","github-actions-hub-spoke","Microsoft.Insights/diagnosticSettings","rg-layer2-avnm-dev","/subscriptions/5b043fc5-954d-4e2c-b5e5-84d46ec836d0/resourceGroups/rg-layer2-avnm-dev/providers/Microsoft.Network/azureFirewalls/fw-hub-dev/providers/Microsoft.Insights/diagnosticSettings/diag-fw-hub-dev"
"ce91dc24-9ea1-6f1c-036d-5248692b3eef","Deletes a Bastion Host","Started","Administrative","Informational","2026-03-28T22:42:10.592Z","5b043fc5-954d-4e2c-b5e5-84d46ec836d0","github-actions-hub-spoke","Microsoft.Network/bastionHosts","rg-layer2-avnm-dev","/subscriptions/5b043fc5-954d-4e2c-b5e5-84d46ec836d0/resourceGroups/rg-layer2-avnm-dev/providers/Microsoft.Network/bastionHosts/bas-hub-dev"
"ce91dc24-9ea1-6f1c-036d-5248692b3eef","Delete Virtual Machine Extension","Started","Administrative","Informational","2026-03-28T22:42:10.700Z","5b043fc5-954d-4e2c-b5e5-84d46ec836d0","github-actions-hub-spoke","Microsoft.Compute/virtualMachines/extensions","rg-layer2-avnm-dev","/subscriptions/5b043fc5-954d-4e2c-b5e5-84d46ec836d0/resourceGroups/rg-layer2-avnm-dev/providers/Microsoft.Compute/virtualMachines/vm-spoke1-dev/extensions/NetworkWatcherAgentLinux"
